Rank,2009 Rank,Company and Year-end,Profit ($000),% Chg,Revenue ($000),% Chg,Assets ($000),% Chg,Mkt Cap ($-mil),Employees,Industry,Rank Change,Profit Margin,Revenue per Employee,Profit Per Employee,Return on Assets
927,886,Exeter Resource(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=XRC-T,-35817,-16,530,6,91371,7,535,35,Precious Metals,-41,-68,15143,-1023343,0
727,467,WesternOne Equity IF(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WEQ.UN-T,-5476,-584,50238,21,91162,16,62,140,Management & Diversified,-260,0,358843,-39114,0
880,660,Adanac Molybdenum(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AUA-X,-20582,80,15245,   n/a ,90871,-3,9,250,Metal Mines,-220,-1,60980,-82328,0
522,444,Park Lawn(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PLC-X,2153,-6,19685,18,90631,7,27,50,Other Services,-78,0,393700,43060,0
762, ,Keegan Resources(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KGN-T,-6973,-67,115,-48,90534,169,274,24,Precious Metals,,-61,4792,-290542,0
918,866,Labopharm Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DDS-T,-28961,-11,30147,7,90257,84,68,94,Biotechnology & Pharmaceuticals,-52,-1,320713,-308096,0
597,563,Canadian Spirit Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPI-X,-1203,40,93,102,89365,98,138,10,Oil and Gas Producers,-34,-13,9300,-120300,0
773,538,Strateco Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RSC-T,-7853,-429,43,-20,88838,44,137,0,Non-Base Metal Mining,-235,-183,#DIV/0!,#DIV/0!,0
611,654,Creston Moly(Jl10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CMS-X,-1684,69,85,16,88119,38,50,17,Metal Mines,43,-20,5000,-99059,0
489,692,Opta Minerals Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OPM-T,3751,155,81669,17,87970,-3,30,241,Misc. Industrial Products,203,0,338876,15564,0
797,686,Hemisphere GPS(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HEM-T,-9381,-44,56232,-5,87622,-6,58,235,Telecommunications,-111,0,239285,-39919,0
826, ,Royal Nickel(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RNX-T,-13000,-71,26,-95,87254,120,225,28,Metal Mines,,-500,929,-464286,0
893,822,Alter Nrg(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NRG-T,-22509,-13,14006,284,87187,-18,90,85,Oil and Gas Producers,-71,-2,164776,-264812,0
840,869,Tree Island Wire Income Fund(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TIL.UN-T,-14780,45,133078,-31,86822,-13,7,0,Metal Fabricators,29,0,#DIV/0!,#DIV/0!,0
614,460,Hart Stores(Ja11)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HIS-T,-1712,-208,174697,-4,86751,5,21,1744,Department Stores,-154,0,100170,-982,0
760,716,ECU Silver Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ECU-T,-6855,19,3364,-6,86685,-6,413,265,Precious Metals,-44,-2,12694,-25868,0
474, ,Spartan Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPE-T,4550,1007,22304,345,86546,212,166,9,Oil and Gas Producers,,0,2478222,505556,0
472,305,RuggedCom Inc.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RCM-T,4185,-66,72854,17,86253,34,220,309,Electrical & Electronic,-167,0,235773,13544,0
485,843,Epsilon Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EPS-T,4027,118,14841,146,85783,-3,147,6,Oil and Gas Producers,358,0,2473500,671167,0
669,529,Yalian Steel(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=YL-X,-3414,-155,1327,40,84493,10,127,6,Steel,-140,-3,221167,-569000,0
792,699,First Nickel(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FNI-T,-9096,-21,473,-90,84262,37,61,166,Metal Mines,-93,-19,2849,-54795,0
527,753,IROC Energy Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ISC-X,2010,119,64730,32,83992,4,51,270,Oil and Gas Field Services,226,0,239741,7444,0
834,479,Coventree Inc.(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=COF.H-X,-14246,-2090,2077,-85,83078,-16,56,33,Finance and Leasing,-355,-7,62939,-431697,0
466,780,McCoy Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MCB-T,4857,137,109577,34,82855,13,98,470,Misc. Industrial Products,314,0,233143,10334,0
233,527,Cardiome Pharma(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=COM-T,35499,1261,66867,20,82324,47,390,84,Biotechnology & Pharmaceuticals,294,1,796036,422607,0
785,606,Timmins Gold(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TMM-T,-8616,-152,1113,99,82279,56,140,275,Precious Metals,-179,-8,4047,-31331,0
512,531,Mediagrif Interactive Tech.(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MDF-T,2527,295,45812,-10,82182,0,97,330,Computer Software & Processing,19,0,138824,7658,0
906,867,Mart Resources(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MMT-X,-26286,-22,85997,83,82143,-33,39,30,Oil and Gas Producers,-39,0,2866567,-876200,0
923,950,Enablence Technologies Inc.(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ENA-X,-32574,58,54022,15,82086,-11,213,265,Electrical & Electronic,27,-1,203857,-122921,0
755,712,Dynasty Metals & Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DMM-T,-6644,20,41,13,82068,16,191,295,Precious Metals,-43,-162,139,-22522,0
822, ,NiMin Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NNN-T,-12386,37,15305,456,81908,26,102,25,Oil and Gas Producers,,-1,612200,-495440,0
881,820,Entree Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ETG-T,-20069,-17,243,-39,81359,78,397,28,Precious Metals,-61,-83,8679,-716750,0
603,552,Selwyn Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SWN-X,-1448,20,24,-78,81332,7,77,20,Metal Mines,-51,-60,1200,-72400,0
712,627,CGX Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OYL-X,-4740,-28,502,-1,81275,86,205,0,Oil and Gas Producers,-85,-9,#DIV/0!,#DIV/0!,0
535,482,Northampton Group(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NHG-X,1675,207,26460,-11,80994,-5,17, ,Lodging,-53,0,#VALUE!,#VALUE!,0
791,693,Canoro Resources(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CNS-X,-8310,-27,5736,-51,80428,-27,15,70,Oil and Gas Producers,-98,-1,81943,-118714,0
916,857,Petaquilla Minerals(My10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PTQ-T,-26982,-17,27970,1341,80262,-11,53,840,Metal Mines,-59,-1,33298,-32121,0
789,662,Atna Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ATN-T,-8797,-48,31200,243,80121,0,62,129,Metal Mines,-127,0,241860,-68194,0
643,641,Culane Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLN-X,-2677,45,21161,-14,79991,8,45,6,Oil and Gas Producers,-2,0,3526833,-446167,0
646,582,North Peace Energy(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NPE-X,-2760,-85,47,-88,78520,5,20,8,Oil and Gas Producers,-64,-59,5875,-345000,0
493,397,U.S. Silver(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=USA-X,3565,-48,62402,34,78475,22,189,220,Precious Metals,-96,0,283645,16205,0
537,802,Orosur Mining(My10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OMI-X,1401,110,60984,-3,78331,23,26,355,Precious Metals,265,0,171786,3946,0
473,658,Revett Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RVM-T,4420,189,47154,42,77858,15,163,194,Precious Metals,185,0,243062,22784,0
605, ,Corsa Coal(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CSO-X,-1559,12,118,   n/m ,77527,8102,12, ,Metal Mines,,-13,#VALUE!,#VALUE!,0
352,292,Bennett Environmental(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BEV-T,14400,-6,33181,17,77439,63,76,49,Emvironmental Services,-60,0,677163,293878,0
404,883,Canadian Phoenix Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CXP-X,9299,131,8839,-53,76753,-23,75,5,Oil and Gas Producers,479,1,1767800,1859800,0
533,612,Virginia Mines(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VGQ-T,1723,148,1099,-56,76737,13,167,35,Precious Metals,79,2,31400,49229,0
899,879,AEterna Zentaris(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AEZ-T,-23218,6,29052,-54,76574,-11,143,88,Biotechnology & Pharmaceuticals,-20,-1,330136,-263841,0
713,628,Caza Oil & Gas(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAZ-T,-4754,-28,2238,-9,76370,54,110,5,Oil and Gas Producers,-85,-2,447600,-950800,0
707,550,Formation Metals(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FCO-T,-4774,-171,6716,-41,76262,7,55,43,Metal Mines,-157,-1,156186,-111023,0
734,833,Chesapeake Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CKG-X,-5843,74,668,-65,76128,22,499,10,Precious Metals,99,-9,66800,-584300,0
972,956,Optimal Group(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=OPMR-Q,-73338,34,70736,-43,76092,-55,10,135,Electrical & Electronic,-16,-1,523970,-543244,-1
378,332,49 North Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FNR-X,11979,7,24532,50,75929,76,37,4,Investment Companies and Funds,-46,0,6133000,2994750,0
742, ,Victoria Gold(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VIT-X,-6200,39,-79,-119,75830,104,223,20,Precious Metals,,78,-3950,-310000,0
593,530,INSCAPE Corp.(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=INQ-T,-1089,19,70131,-18,75481,2,30,380,Misc. Industrial Products,-63,0,184555,-2866,0
548,748,Hardwoods Distribution Income(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HWD.UN-T,956,109,197731,4,74942,1,34,159,Wholesale Distributors,200,0,1243591,6013,0
376,326,A&W Revenue Royalties I.F.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AW.UN-T,11982,3,11982,3,74819,-2,173,0,Investment Companies and Funds,-50,1,#DIV/0!,#DIV/0!,0
744,620,Inter-Citic Minerals(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ICI-T,-6223,-63,141,6,74471,35,189,7,Precious Metals,-124,-44,20143,-889000,0
436,572,Danier Leather(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DL-T,7219,413,164217,1,74124,7,41,1084,Clothing and Textiles,136,0,151492,6660,0
790,571,New Millenium Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NML-X,-8863,-284,150,-75,74091,27,298,20,Metal Mines,-219,-59,7500,-443150,0
852,815,Ur-Energy Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=URE-T,-16418,12,379,-79,73990,-9,304,48,Non-Base Metal Mining,-37,-43,7896,-342042,0
912,875,Northern Star Mining(De09)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NSM.H-X,-27706,-21,4297,930,73826,11,86,20,Oil and Gas Producers,-37,-6,214850,-1385300,0
766,491,Reko International Group(Jl10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=REK-X,-7469,-3853,40151,-27,73401,-12,4,258,Misc. Industrial Products,-275,0,155624,-28950,0
517,373,Peer 1 Network Enterprises(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PIX-T,2241,-61,98109,6,72646,9,140,388,Telecommunications,-144,0,252858,5776,0
842,695,Enseco Energy Services(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ENS-X,-15017,-109,35347,23,72222,49,39,190,Oil and Gas Field Services,-147,0,186037,-79037,0
799,826,Day4 Energy Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=DFE-T,-9750,52,167524,163,71981,-2,25,115,Electrical & Electronic,27,0,1456730,-84783,0
407,792,Theratechnologies Inc.(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TH-T,8930,159,34267,74,71651,4,342,98,Biotechnology & Pharmaceuticals,385,0,349663,91122,0
483,412,Consolidated HCI Holdings(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CXA.B-T,4213,9,18650,-52,71506,-22,45,2,Developers,-71,0,9325000,2106500,0
730,697,Adriana Resources(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ADI-X,-5659,22,265,149,71401,11,37,4,Metal Mines,-33,-21,66250,-1414750,0
726,874,Sterling Shoes(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SSI-T,-5308,81,127028,-3,71345,-8,11,0,Specialty Stores,148,0,#DIV/0!,#DIV/0!,0
768, ,Axmin Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AXM-X,-7281,87,-1616,-2625,71040,97,84,11,Precious Metals,,5,-146909,-661909,0
659, ,Eaglewood Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=EWD-X,-3220,9,245,1054,70969,133,62,12,Oil and Gas Producers,,-13,20417,-268333,0
662,625,LNG Energy(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LNG-X,-3242,22,283,-53,70846,48,67,1,Oil and Gas Field Services,-37,-11,283000,-3242000,0
622, ,Karnalyte Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=KRN-T,-2101,-16,38,-12,70610,331,168,15,Metal Mines,,-55,2533,-140067,0
793, ,Stonegate Agricom(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ST-T,-9103,-392,87,442,70569,197,249,30,Metal Mines,,-105,2900,-303433,0
504,434,Coastal Contacts(Oc10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=COA-T,3102,13,153166,9,70259,23,87,546,Specialty Stores,-70,0,280524,5681,0
819,918,Caspian Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CEK-T,-12177,75,3428,-67,69448,-10,37,49,Oil and Gas Producers,99,-4,69959,-248510,0
771, ,Volta Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VTR-T,-7795,72,73,1185,68483,110,321,80,Precious Metals,,-107,913,-97438,0
471,370,Sun-Rype Products(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SRF-T,4570,-32,138206,-6,68375,12,91,424,Food Processing,-101,0,325958,10778,0
752,781,Cordy Oilfield Services(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CKK-X,-6527,51,66668,19,68367,-13,20,435,Oil and Gas Field Services,29,0,153260,-15005,0
909,931,Candax Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CAX-T,-26696,56,588,-98,68201,-29,18,31,Oil and Gas Producers,22,-45,18968,-861161,0
710, ,Avanti Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AVT-X,-4877,28,505,-85,67090,77,148,5,Metal Mines,,-10,101000,-975400,0
814,852,Homeland Energy Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HEG-T,-11545,68,34771,301,66080,-5,33,30,Other Mines,38,0,1159033,-384833,0
688, ,Yangarra Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=YGR-X,-4047,44,6812,77,65946,66,61,5,Oil and Gas Producers,,-1,1362400,-809400,0
561,501,Wilmington Capital Management(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WCM.A-T,252,287,1977,46,65801,35,20, ,Property Management & Investment,-60,0,#VALUE!,#VALUE!,0
759,691,Quaterra Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=QTA-X,-6806,3,22,-96,65461,56,269, ,Metal Mines,-68,-309,#VALUE!,#VALUE!,0
431, ,Lipari Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LIP-T,7379,16,76902,9,65169,23, ,155,Metal Mines,,0,496142,47606,0
668,518,Largo Resources(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LGO-X,-3411,-306,44,-66,65123,39,106,15,Metal Mines,-150,-78,2933,-227400,0
609,614,Alberta Oilsands(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AOS-X,-1635,55,4027,40,65054,10,62,8,Oil and Gas Producers,5,0,503375,-204375,0
574, ,White Tiger Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WTG-T,-665,-140,20106,45,64715,40,201,290,Precious Metals,,0,69331,-2293,0
653,608,Monument Mining(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MMY-X,-2937,16,30,-88,64586,2,42,187,Precious Metals,-45,-98,160,-15706,0
341,283,Humboldt Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=HMB-X,15967,-1,19758,12,64356,38,30,2,Management & Diversified,-58,1,9879000,7983500,0
775,663,Metanor Resources(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MTO-X,-7858,-31,419,1386,64018,6,80,75,Precious Metals,-112,-19,5587,-104773,0
888,898,Brownstone Energy(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=BWN-X,-22069,39,4938,113,63962,-9,36,8,Non-Base Metal Mining,10,-4,617250,-2758625,0
619,514,Spanish Mountain Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SPA-X,-2010,-231,55,-20,63708,9,77,6,Precious Metals,-105,-37,9167,-335000,0
856,758,Liberty Mines(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=LBE-T,-17189,-60,32865,265,63568,0,22,49,Metal Mines,-98,-1,670714,-350796,0
795,547,Canada Zinc Metals(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CZX-X,-9193,-430,36,-55,63442,10,46,6,Precious Metals,-248,-255,6000,-1532167,0
206, ,Craig Wireless Systems(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CWG-T,52613,580,68,-80,63367,90,25,29,Telecommunications,,774,2345,1814241,1
598,669,Argosy Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GSY-T,-1231,80,11830,24,63067,-15,37,16,Oil and Gas Producers,71,0,739375,-76938,0
800,560,Concordia Resource(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CCN-X,-9797,-399,124,-85,63045,-12,53,8,Non-Base Metal Mining,-240,-79,15500,-1224625,0
691,544,Colombia Crest Gold(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLB-X,-4122,-157,8,-52,62972,0,18,1,Precious Metals,-147,-515,8000,-4122000,0
656,626,NEMI Northern Energy & Mining(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NNE.A-T,-2988,29,54,-69,62965,-5,48,210,Other Mines,-30,-55,257,-14229,0
532,415,PFB Corp.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PFB-T,1874,-49,65782,-1,62860,-1,38,350,Misc. Industrial Products,-117,0,187949,5354,0
492,478,Zedi Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ZED-X,3675,412,58208,25,62446,20,73,235,Oil and Gas Field Services,-14,0,247694,15638,0
699,586,Goldbrook Ventures(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBK-X,-4425,-11,13,428,62298,17,58,10,Metal Mines,-113,-340,1300,-442500,0
961,366,Cyberplex Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CX-T,-61074,-960,107848,-2,61320,19,68,192,Consulting,-595,-1,561708,-318094,-1
460,546,Wenzel Downhole Tools(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WZL-T,5181,413,61369,41,61291,16,58,201,Oil and Gas Field Services,86,0,305318,25776,0
618,566,Sunridge Gold(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SGC-X,-1948,10,101,-32,61065,5,40,7,Precious Metals,-52,-19,14429,-278286,0
480,481,West Street Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WSC-X,4231,581,4074,238,61013,29,2,0,Management & Diversified,1,1,#DIV/0!,#DIV/0!,0
518, ,Solium Capital(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=SUM-T,2356,37,26914,37,60468,243,61,127,Other Services,,0,211921,18551,0
353,276,WaterFurnace Renewable Energy(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WFI-T,13932,-10,138364,7,60187,16,300,299,Misc. Consumer Products,-77,0,462756,46595,0
581,548,Tyhee Gold(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TDC-X,-768,56,9,-50,59730,20,46, ,Precious Metals,-33,-85,#VALUE!,#VALUE!,0
850, ,Great Western Minerals Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GWG-X,-16333,-135,15497,22,59216,79,206,25,Metal Mines,,-1,619880,-653320,0
780, ,Tricon Capital Group(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=TCN-T,-8469,-668,12592,2,58897,759, , ,Property Management & Investment,,-1,#VALUE!,#VALUE!,0
545,421,Redknee Solutions(Se10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=RKN-T,1094,-67,48943,-8,58837,42,90,490,Computer Software & Processing,-124,0,99884,2233,0
334,688,Global Railway Industries(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GBI-T,16656,344,45312,25,58631,-16,19,400,Transportation Equipment & Components,354,0,113280,41640,0
496,400,Prism Medical(No10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PM-X,3572,-22,67043,2,58295,-1,27,390,Misc. Consumer Products,-96,0,171905,9159,0
741, ,Vast Exploration(Ja10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VST-X,-6180,36,680,-37,58103,67,123,15,Oil and Gas Producers,,-9,45333,-412000,0
882,779,YM BioSciences(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=YM-T,-20993,-61,2889,-52,57775,25,99,32,Biotechnology & Pharmaceuticals,-103,-7,90281,-656031,0
583, ,Prestige Telecom(Ma10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=PR-X,-817,93,124243,87,57617,8,25,1000,Telecommunications,,0,124243,-817,0
655,578,CanAlaska Uranium(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CVV-X,-2976,16,266,-43,57510,20,26,50,Non-Base Metal Mining,-77,-11,5320,-59520,0
397, ,Wallbridge Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=WM-T,9729,506,9,-95,57371,46,31,16,Metal Mines,,1081,563,608063,0
635,521,Advanced Explorations(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=AXI-X,-2470,-126,36,213,57292,28,111,60,Metal Mines,-114,-69,600,-41167,0
345, ,Strathmore Minerals(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=STM-T,15381,342,1547,581,56595,96,114,22,Non-Base Metal Mining,,10,70318,699136,0
732,577,Midway Gold(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MDW-X,-5827,-121,331,-61,56399,10,79,20,Precious Metals,-155,-18,16550,-291350,0
697,561,Clearwater Seafoods I.F.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CLR.UN-T,-4397,-124,2520,-88,56054,-7,52,550,Investment Companies and Funds,-136,-2,4582,-7995,0
672,999,Erdene Resource Development(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=ERD-T,-3568,-64,673,13,55994,-5,111,10,Precious Metals,327,-5,67300,-356800,0
358,395,MKS Inc.(Ap10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MKX-T,13118,206,63684,9,55861,43,123,334,Computer Software & Processing,37,0,190671,39275,0
599, ,Golden Predator(Fe10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GPD-T,-1483,79,2107,912,55698,49,30,60,Metal Mines,,-1,35117,-24717,0
477, ,Centric Health(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CHH-T,4328,164,62524,71,55544,76,57,200,Medical Services,,0,312620,21640,0
551,496,CIBT Education Group(Au10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=MBA-T,582,3538,55988,25,54969,16,37,680,Other Services,-55,0,82335,856,0
631,524,Junex Inc.(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=JNX-X,-2365,-106,410,-39,54648,-4,71,40,Oil and Gas Producers,-107,-6,10250,-59125,0
787,666,Far West Mining(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=FWM-T,-8723,-42,50,-70,54647,24,366,25,Precious Metals,-121,-174,2000,-348920,0
594, ,Virginia Energy Resources(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=VAE-X,-1090,53,-865,3,54047,85,15, ,Other Mines,,1,#VALUE!,#VALUE!,0
696, ,Nevada Copper(Ju10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=NCU-T,-4365,-69,200,186,53772,154,109,6,Metal Mines,,-22,33333,-727500,0
322, ,Canadian Zinc(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=CZN-T,18407,3113,48,-80,53463,83,89,8,Metal Mines,,383,6000,2300875,0
365, ,Geomark Exploration(De10)|http://www.theglobeandmail.com/globe-investor/markets/stocks/summary/?q=GME-X,13287,951,16336,612,53005,41,61,25,Oil and Gas Producers,,1,653440,531480,0
